user_id,age,sex,user_lv_cd,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio
200693,3,2,3,,,,,,,,,,
200694,2,0,4,,,,,,,,,,
200695,1,0,4,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,
200696,-1,2,1,,,,,,,,,,
200697,2,0,2,,,,,,,,,,
200698,2,0,5,,,,,,,,,,
200699,-1,2,2,,,,,,,,,,
200700,3,2,3,,,,,,,,,,
200701,3,2,3,,,,,,,,,,
200702,3,0,3,,,,,,,,,,
200703,3,0,3,,,,,,,,,,
200704,2,2,2,,,,,,,,,,
200705,3,0,4,10.0,0.0,0.0,0.0,0.0,25.0,,0.0,0.0,
200706,3,2,2,,,,,,,,,,
200707,3,0,5,,,,,,,,,,
200708,3,2,2,,,,,,,,,,
200709,1,2,2,,,,,,,,,,
200710,2,0,5,,,,,,,,,,
200711,-1,2,1,,,,,,,,,,
200712,3,2,3,28.0,0.0,0.0,0.0,3.0,49.0,,0.0,0.0,0.0
200713,-1,2,1,,,,,,,,,,
200714,-1,2,1,,,,,,,,,,
200715,1,0,4,,,,,,,,,,
200716,3,2,2,,,,,,,,,,
200717,3,2,3,,,,,,,,,,
200718,2,0,4,,,,,,,,,,
200719,4,2,3,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,
200720,-1,2,2,,,,,,,,,,
200721,2,0,4,,,,,,,,,,
200722,1,2,2,,,,,,,,,,
200723,2,0,5,,,,,,,,,,
200724,5,2,2,,,,,,,,,,
200725,3,2,2,,,,,,,,,,
200726,2,0,5,,,,,,,,,,
200727,3,2,2,,,,,,,,,,
200728,2,2,5,,,,,,,,,,
200729,-1,2,1,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,
200730,2,0,5,,,,,,,,,,
200731,2,2,4,,,,,,,,,,
200732,3,0,5,0.0,0.0,1.0,0.0,0.0,0.0,,,,
200733,3,0,4,,,,,,,,,,
200734,-1,0,1,,,,,,,,,,
200735,3,0,4,,,,,,,,,,
200736,-1,2,3,,,,,,,,,,
200737,3,0,5,,,,,,,,,,
200738,2,2,5,,,,,,,,,,
200739,2,1,2,,,,,,,,,,
200740,2,1,5,,,,,,,,,,
200741,3,0,3,,,,,,,,,,
200742,3,2,2,,,,,,,,,,
200743,2,1,3,,,,,,,,,,
200744,3,2,2,,,,,,,,,,
200745,2,2,5,,,,,,,,,,
200746,2,0,4,,,,,,,,,,
200747,2,0,4,,,,,,,,,,
200748,4,2,2,,,,,,,,,,
200749,-1,0,4,,,,,,,,,,
200750,3,2,3,,,,,,,,,,
200751,2,2,4,,,,,,,,,,
200752,5,2,3,,,,,,,,,,
200753,2,0,5,,,,,,,,,,
200754,3,2,2,,,,,,,,,,
200755,3,2,4,,,,,,,,,,
200756,3,2,3,,,,,,,,,,
200757,3,2,2,,,,,,,,,,
200758,3,2,3,,,,,,,,,,
200759,3,2,3,,,,,,,,,,
200760,2,2,3,,,,,,,,,,
200761,3,0,3,,,,,,,,,,
200762,2,2,2,,,,,,,,,,
200763,2,2,4,,,,,,,,,,
200764,2,2,5,,,,,,,,,,
200765,1,2,2,,,,,,,,,,
200766,-1,2,1,,,,,,,,,,
200767,3,0,3,,,,,,,,,,
200768,-1,2,4,,,,,,,,,,
200769,-1,2,2,,,,,,,,,,
200770,4,1,5,,,,,,,,,,
200771,2,2,5,,,,,,,,,,
200772,2,2,3,,,,,,,,,,
200773,-1,2,2,,,,,,,,,,
200774,2,0,3,,,,,,,,,,
200775,3,2,2,,,,,,,,,,
200776,-1,2,3,,,,,,,,,,
200777,2,2,3,,,,,,,,,,
200778,3,2,3,,,,,,,,,,
200779,3,2,3,,,,,,,,,,
200780,3,0,5,,,,,,,,,,
200781,2,2,5,,,,,,,,,,
200782,3,2,4,,,,,,,,,,
200783,3,2,2,,,,,,,,,,
200784,5,2,2,,,,,,,,,,
200785,2,0,3,,,,,,,,,,
200786,1,2,2,,,,,,,,,,
200787,3,2,2,,,,,,,,,,
200788,3,2,3,,,,,,,,,,
200789,3,2,2,,,,,,,,,,
200790,1,2,2,,,,,,,,,,
200791,3,2,2,,,,,,,,,,
200792,1,2,2,,,,,,,,,,
200793,2,2,4,,,,,,,,,,
200794,2,2,5,,,,,,,,,,
200795,1,2,3,,,,,,,,,,
200796,3,2,3,,,,,,,,,,
200797,5,1,5,,,,,,,,,,
200798,4,2,2,,,,,,,,,,
200799,2,2,3,,,,,,,,,,
200800,2,2,5,,,,,,,,,,
200801,3,2,3,,,,,,,,,,
200802,3,2,2,,,,,,,,,,
200803,3,0,3,,,,,,,,,,
200804,-1,0,1,,,,,,,,,,
200805,3,2,2,,,,,,,,,,
200806,2,0,5,,,,,,,,,,
200807,3,1,2,,,,,,,,,,
200808,2,1,5,,,,,,,,,,
200809,3,2,3,,,,,,,,,,
200810,2,2,3,,,,,,,,,,
200811,3,2,3,,,,,,,,,,
200812,2,2,5,,,,,,,,,,
200813,3,0,3,,,,,,,,,,
200814,-1,2,1,,,,,,,,,,
200815,2,0,4,,,,,,,,,,
200816,3,2,4,,,,,,,,,,
200817,-1,2,1,,,,,,,,,,
200818,3,0,3,,,,,,,,,,
200819,3,2,2,,,,,,,,,,
200820,5,2,5,,,,,,,,,,
200821,1,2,4,,,,,,,,,,
200822,3,2,4,,,,,,,,,,
200823,-1,2,1,,,,,,,,,,
200824,3,2,2,,,,,,,,,,
200825,-1,0,1,,,,,,,,,,
200826,1,2,2,,,,,,,,,,
200827,3,2,4,,,,,,,,,,
200828,3,2,2,,,,,,,,,,
200829,3,2,3,,,,,,,,,,
200830,4,1,2,,,,,,,,,,
200831,-1,2,1,,,,,,,,,,
200832,1,2,3,,,,,,,,,,
200833,5,0,5,,,,,,,,,,
200834,1,2,3,,,,,,,,,,
200835,2,0,4,,,,,,,,,,
200836,3,2,4,,,,,,,,,,
200837,2,0,5,,,,,,,,,,
200838,1,1,3,,,,,,,,,,
200839,1,2,3,,,,,,,,,,
200840,-1,2,1,,,,,,,,,,
200841,3,2,4,,,,,,,,,,
200842,-1,1,1,,,,,,,,,,
200843,3,2,3,,,,,,,,,,
200844,3,2,3,,,,,,,,,,
200845,3,1,5,14.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,
200846,4,2,2,,,,,,,,,,
200847,3,0,3,,,,,,,,,,
200848,2,0,3,,,,,,,,,,
200849,2,0,5,,,,,,,,,,
200850,-1,2,1,,,,,,,,,,
200851,-1,2,1,,,,,,,,,,
200852,3,2,2,,,,,,,,,,
200853,3,2,4,,,,,,,,,,
200854,4,2,2,,,,,,,,,,
200855,3,2,3,,,,,,,,,,
200856,-1,2,3,,,,,,,,,,
200857,2,0,5,,,,,,,,,,
200858,2,2,2,,,,,,,,,,
200859,1,2,5,,,,,,,,,,
200860,1,2,3,2.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,
200861,3,2,2,,,,,,,,,,
200862,2,0,5,,,,,,,,,,
200863,3,2,3,,,,,,,,,,
200864,3,2,3,,,,,,,,,,
200865,2,1,5,,,,,,,,,,
200866,-1,2,1,,,,,,,,,,
200867,4,2,2,,,,,,,,,,
200868,3,0,5,,,,,,,,,,
200869,2,2,5,,,,,,,,,,
200870,4,2,4,,,,,,,,,,
200871,3,0,3,,,,,,,,,,
200872,5,2,3,,,,,,,,,,
200873,-1,2,5,,,,,,,,,,
200874,3,2,2,,,,,,,,,,
200875,2,2,4,,,,,,,,,,
200876,2,2,5,,,,,,,,,,
200877,-1,0,5,,,,,,,,,,
200878,2,2,4,,,,,,,,,,
200879,-1,2,1,,,,,,,,,,
200880,-1,2,1,,,,,,,,,,
200881,5,0,4,,,,,,,,,,
200882,3,2,2,,,,,,,,,,
200883,3,0,3,,,,,,,,,,
200884,3,2,4,,,,,,,,,,
200885,2,0,5,,,,,,,,,,
200886,2,0,5,,,,,,,,,,
200887,3,2,3,,,,,,,,,,
200888,-1,2,3,,,,,,,,,,
200889,2,0,3,,,,,,,,,,
200890,3,0,4,,,,,,,,,,
200891,3,2,2,12.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,
200892,-1,2,1,,,,,,,,,,
200893,3,2,3,,,,,,,,,,
200894,3,2,3,,,,,,,,,,
200895,-1,2,1,,,,,,,,,,
200896,3,0,5,,,,,,,,,,
200897,2,0,5,,,,,,,,,,
200898,-1,2,1,,,,,,,,,,
200899,4,2,2,,,,,,,,,,
200900,2,0,5,,,,,,,,,,
200901,3,2,3,,,,,,,,,,
200902,3,1,2,,,,,,,,,,
200903,2,0,4,,,,,,,,,,
200904,3,2,2,,,,,,,,,,
200905,-1,2,1,,,,,,,,,,
200906,-1,0,3,,,,,,,,,,
200907,2,0,5,,,,,,,,,,
200908,-1,2,1,,,,,,,,,,
200909,3,2,4,,,,,,,,,,
200910,2,2,3,,,,,,,,,,
200911,2,2,4,,,,,,,,,,
200912,-1,2,3,,,,,,,,,,
200913,5,0,5,,,,,,,,,,
200914,2,2,4,,,,,,,,,,
200915,3,2,2,,,,,,,,,,
200916,-1,2,3,,,,,,,,,,
200917,2,2,3,,,,,,,,,,
200918,-1,0,3,,,,,,,,,,
200919,4,2,2,,,,,,,,,,
200920,2,2,5,,,,,,,,,,
200921,2,2,3,,,,,,,,,,
200922,3,2,2,,,,,,,,,,
200923,-1,1,1,,,,,,,,,,
200924,3,2,4,,,,,,,,,,
200925,1,2,3,,,,,,,,,,
200926,2,2,5,,,,,,,,,,
200927,2,2,2,,,,,,,,,,
200928,1,0,5,,,,,,,,,,
200929,3,2,3,,,,,,,,,,
200930,-1,2,1,,,,,,,,,,
200931,2,0,3,,,,,,,,,,
200932,1,2,4,,,,,,,,,,
200933,3,2,2,,,,,,,,,,
200934,2,2,4,,,,,,,,,,
200935,3,1,3,,,,,,,,,,
200936,5,0,4,,,,,,,,,,
200937,3,2,5,,,,,,,,,,
200938,2,1,5,4.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,
200939,2,1,5,,,,,,,,,,
200940,3,0,4,,,,,,,,,,
200941,2,2,4,,,,,,,,,,
200942,-1,2,1,,,,,,,,,,
200943,2,1,2,,,,,,,,,,
200944,2,2,3,,,,,,,,,,
200945,2,2,5,,,,,,,,,,
200946,4,2,2,,,,,,,,,,
200947,2,2,5,,,,,,,,,,
200948,3,2,3,,,,,,,,,,
200949,3,2,4,,,,,,,,,,
200950,4,2,2,,,,,,,,,,
200951,2,0,5,,,,,,,,,,
200952,1,2,3,,,,,,,,,,
200953,-1,2,1,,,,,,,,,,
200954,2,2,2,,,,,,,,,,
200955,-1,2,3,,,,,,,,,,
200956,3,2,3,,,,,,,,,,
200957,4,0,2,,,,,,,,,,
200958,-1,2,2,,,,,,,,,,
200959,1,0,3,,,,,,,,,,
200960,-1,2,1,,,,,,,,,,
200961,-1,2,1,,,,,,,,,,
200962,3,2,2,,,,,,,,,,
200963,2,2,2,,,,,,,,,,
200964,-1,0,4,,,,,,,,,,
200965,2,2,3,,,,,,,,,,
200966,1,0,5,,,,,,,,,,
200967,1,2,2,,,,,,,,,,
200968,-1,2,1,,,,,,,,,,
200969,3,2,3,,,,,,,,,,
200970,3,2,3,,,,,,,,,,
200971,2,2,3,,,,,,,,,,
200972,3,2,2,,,,,,,,,,
200973,-1,2,1,,,,,,,,,,
200974,3,2,3,,,,,,,,,,
200975,1,0,4,,,,,,,,,,
200976,-1,2,1,,,,,,,,,,
200977,2,1,5,,,,,,,,,,
200978,2,2,3,,,,,,,,,,
200979,3,2,2,,,,,,,,,,
200980,3,2,2,,,,,,,,,,
200981,-1,2,2,,,,,,,,,,
200982,-1,2,1,,,,,,,,,,
200983,3,0,3,,,,,,,,,,
200984,-1,2,1,,,,,,,,,,
200985,3,1,4,,,,,,,,,,
200986,2,2,2,,,,,,,,,,
200987,2,2,3,,,,,,,,,,
200988,2,0,4,,,,,,,,,,
200989,2,2,4,,,,,,,,,,
200990,2,2,5,,,,,,,,,,
200991,4,2,2,,,,,,,,,,
200992,3,2,3,,,,,,,,,,
200993,3,0,4,,,,,,,,,,
200994,2,0,4,,,,,,,,,,
200995,3,2,3,,,,,,,,,,
200996,4,2,3,,,,,,,,,,
200997,2,0,4,,,,,,,,,,
200998,1,2,4,,,,,,,,,,
200999,3,2,3,,,,,,,,,,
201000,2,2,3,,,,,,,,,,
201001,3,2,4,,,,,,,,,,
201002,3,2,3,,,,,,,,,,
201003,-1,2,3,,,,,,,,,,
201004,5,1,5,,,,,,,,,,
201005,-1,2,2,,,,,,,,,,
201006,2,0,4,,,,,,,,,,
201007,1,2,5,,,,,,,,,,
201008,-1,2,1,,,,,,,,,,
201009,2,2,2,,,,,,,,,,
201010,2,2,3,,,,,,,,,,
201011,2,2,4,,,,,,,,,,
201012,2,1,3,,,,,,,,,,
201013,2,0,5,,,,,,,,,,
201014,3,1,5,,,,,,,,,,
201015,2,2,2,,,,,,,,,,
201016,3,2,2,,,,,,,,,,
201017,1,2,3,,,,,,,,,,
201018,2,0,5,,,,,,,,,,
201019,2,2,2,,,,,,,,,,
201020,3,2,3,,,,,,,,,,
201021,1,2,3,,,,,,,,,,
201022,2,2,4,,,,,,,,,,
201023,3,2,4,,,,,,,,,,
201024,-1,1,2,,,,,,,,,,
201025,3,2,5,,,,,,,,,,
201026,-1,2,1,,,,,,,,,,
201027,3,2,3,,,,,,,,,,
201028,3,2,3,16.0,6.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,
201029,2,2,5,,,,,,,,,,
201030,-1,2,2,,,,,,,,,,
201031,3,2,3,,,,,,,,,,
201032,5,2,4,,,,,,,,,,
201033,-1,2,1,,,,,,,,,,
201034,5,2,3,,,,,,,,,,
201035,-1,2,1,,,,,,,,,,
201036,2,2,5,,,,,,,,,,
201037,3,2,3,,,,,,,,,,
201038,3,0,5,,,,,,,,,,
201039,2,0,3,,,,,,,,,,
201040,2,0,4,8.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,
201041,-1,2,1,,,,,,,,,,
201042,2,2,3,,,,,,,,,,
201043,1,2,5,,,,,,,,,,
201044,3,1,2,,,,,,,,,,
201045,3,2,4,,,,,,,,,,
201046,3,2,3,,,,,,,,,,
201047,2,2,5,,,,,,,,,,
201048,2,1,5,,,,,,,,,,
201049,-1,2,1,,,,,,,,,,
201050,4,1,4,,,,,,,,,,
201051,1,2,3,,,,,,,,,,
201052,3,0,5,4.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,
201053,2,2,5,,,,,,,,,,
201054,2,0,3,,,,,,,,,,
201055,-1,2,2,,,,,,,,,,
201056,-1,2,1,,,,,,,,,,
201057,2,0,5,,,,,,,,,,
201058,-1,2,1,,,,,,,,,,
201059,3,2,4,,,,,,,,,,
201060,2,2,5,,,,,,,,,,
201061,3,2,2,,,,,,,,,,
201062,-1,1,1,,,,,,,,,,
201063,2,2,5,,,,,,,,,,
201064,3,2,4,,,,,,,,,,
201065,3,0,3,,,,,,,,,,
201066,4,2,2,,,,,,,,,,
201067,2,2,5,,,,,,,,,,
201068,3,2,2,,,,,,,,,,
201069,2,2,3,,,,,,,,,,
201070,3,2,2,,,,,,,,,,
201071,3,2,4,,,,,,,,,,
201072,2,0,3,,,,,,,,,,
201073,-1,2,1,,,,,,,,,,
201074,2,2,4,,,,,,,,,,
201075,-1,2,2,,,,,,,,,,
201076,3,0,3,,,,,,,,,,
201077,2,0,4,,,,,,,,,,
201078,3,2,2,,,,,,,,,,
201079,-1,2,1,,,,,,,,,,
201080,2,2,2,,,,,,,,,,
201081,-1,0,5,,,,,,,,,,
201082,2,0,5,,,,,,,,,,
201083,-1,2,1,,,,,,,,,,
201084,5,2,4,,,,,,,,,,
201085,3,2,2,,,,,,,,,,
201086,1,0,3,,,,,,,,,,
201087,3,2,2,,,,,,,,,,
201088,3,2,3,,,,,,,,,,
201089,3,0,4,,,,,,,,,,
201090,3,2,3,,,,,,,,,,
201091,-1,1,5,,,,,,,,,,
201092,2,2,5,,,,,,,,,,
201093,3,0,3,,,,,,,,,,
201094,3,2,2,,,,,,,,,,
201095,3,0,3,,,,,,,,,,
201096,3,2,1,,,,,,,,,,
201097,3,1,4,,,,,,,,,,
201098,3,0,5,,,,,,,,,,
201099,3,2,2,,,,,,,,,,
201100,3,2,4,,,,,,,,,,
201101,3,2,4,,,,,,,,,,
201102,2,2,5,,,,,,,,,,
201103,2,2,5,,,,,,,,,,
201104,-1,2,1,,,,,,,,,,
201105,2,2,5,,,,,,,,,,
201106,3,0,4,8.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,
201107,2,2,3,,,,,,,,,,
201108,-1,2,3,,,,,,,,,,
201109,-1,2,1,,,,,,,,,,
201110,3,2,4,,,,,,,,,,
201111,3,2,3,,,,,,,,,,
201112,4,0,4,,,,,,,,,,
201113,-1,0,5,,,,,,,,,,
201114,2,2,4,,,,,,,,,,
201115,-1,2,1,,,,,,,,,,
201116,3,2,3,,,,,,,,,,
201117,3,2,3,,,,,,,,,,
201118,-1,2,3,,,,,,,,,,
201119,-1,2,2,,,,,,,,,,
201120,3,2,3,,,,,,,,,,
201121,3,2,2,,,,,,,,,,
201122,5,2,3,,,,,,,,,,
201123,2,2,3,,,,,,,,,,
201124,-1,2,2,,,,,,,,,,
201125,-1,2,1,,,,,,,,,,
201126,2,0,4,,,,,,,,,,
201127,2,0,3,,,,,,,,,,
201128,3,2,3,,,,,,,,,,
201129,2,2,5,,,,,,,,,,
201130,3,2,3,,,,,,,,,,
201131,3,2,4,,,,,,,,,,
201132,5,2,2,,,,,,,,,,
201133,-1,2,1,,,,,,,,,,
201134,2,0,5,,,,,,,,,,
201135,-1,2,1,,,,,,,,,,
201136,3,0,3,,,,,,,,,,
201137,5,2,2,,,,,,,,,,
201138,2,0,3,,,,,,,,,,
201139,1,0,2,,,,,,,,,,
201140,3,2,3,,,,,,,,,,
201141,2,0,5,,,,,,,,,,
201142,3,2,5,,,,,,,,,,
201143,-1,2,3,,,,,,,,,,
201144,3,2,5,,,,,,,,,,
201145,2,2,3,,,,,,,,,,
201146,2,0,5,,,,,,,,,,
201147,2,2,4,,,,,,,,,,
201148,1,2,2,,,,,,,,,,
201149,-1,0,1,,,,,,,,,,
201150,3,2,3,,,,,,,,,,
201151,2,0,5,,,,,,,,,,
201152,2,2,4,,,,,,,,,,
201153,3,2,3,,,,,,,,,,
201154,2,2,4,,,,,,,,,,
201155,-1,2,2,,,,,,,,,,
201156,2,0,5,,,,,,,,,,
201157,3,2,4,,,,,,,,,,
201158,-1,2,1,,,,,,,,,,
201159,2,2,2,,,,,,,,,,
201160,3,2,3,,,,,,,,,,
201161,2,2,5,,,,,,,,,,
201162,3,2,3,,,,,,,,,,
201163,2,2,3,,,,,,,,,,
201164,1,2,4,,,,,,,,,,
201165,2,2,5,,,,,,,,,,
201166,-1,2,2,,,,,,,,,,
201167,2,0,3,,,,,,,,,,
201168,3,0,5,,,,,,,,,,
201169,3,2,2,,,,,,,,,,
201170,-1,0,3,,,,,,,,,,
201171,-1,2,1,,,,,,,,,,
201172,2,0,5,,,,,,,,,,
201173,-1,2,1,,,,,,,,,,
201174,2,2,3,,,,,,,,,,
201175,2,2,5,,,,,,,,,,
201176,2,1,3,,,,,,,,,,
201177,3,2,4,,,,,,,,,,
201178,2,0,5,,,,,,,,,,
201179,3,2,2,,,,,,,,,,
201180,1,2,4,,,,,,,,,,
201181,2,0,4,,,,,,,,,,
201182,2,2,3,14.0,0.0,0.0,0.0,0.0,18.0,,0.0,0.0,
201183,1,2,3,,,,,,,,,,
201184,-1,2,4,,,,,,,,,,
201185,3,2,3,,,,,,,,,,
201186,3,2,5,,,,,,,,,,
201187,2,0,5,,,,,,,,,,
201188,2,2,4,,,,,,,,,,
201189,-1,2,3,,,,,,,,,,
201190,-1,2,3,,,,,,,,,,
201191,3,2,4,,,,,,,,,,
201192,2,1,5,,,,,,,,,,
201193,3,1,5,,,,,,,,,,
201194,3,2,2,,,,,,,,,,
201195,3,2,4,,,,,,,,,,
201196,1,0,3,,,,,,,,,,
201197,4,2,2,,,,,,,,,,
201198,3,2,5,,,,,,,,,,
201199,2,2,4,,,,,,,,,,
201200,2,0,5,,,,,,,,,,
201201,2,2,5,,,,,,,,,,
201202,-1,2,2,,,,,,,,,,
201203,-1,2,1,,,,,,,,,,
201204,-1,2,1,,,,,,,,,,
201205,1,2,2,,,,,,,,,,
201206,3,0,2,,,,,,,,,,
201207,-1,2,5,,,,,,,,,,
201208,3,2,5,,,,,,,,,,
201209,1,1,3,,,,,,,,,,
201210,3,2,3,,,,,,,,,,
201211,2,0,3,,,,,,,,,,
201212,3,2,3,,,,,,,,,,
201213,3,2,3,,,,,,,,,,
201214,3,2,3,,,,,,,,,,
201215,4,2,2,,,,,,,,,,
201216,2,2,4,,,,,,,,,,
201217,-1,2,3,,,,,,,,,,
201218,2,2,4,,,,,,,,,,
201219,-1,2,1,,,,,,,,,,
201220,5,2,3,,,,,,,,,,
201221,3,0,5,,,,,,,,,,
201222,3,2,3,,,,,,,,,,
201223,2,2,3,,,,,,,,,,
201224,3,0,4,,,,,,,,,,
201225,2,2,4,,,,,,,,,,
201226,1,0,3,,,,,,,,,,
201227,2,2,3,,,,,,,,,,
201228,3,2,4,,,,,,,,,,
201229,-1,2,2,,,,,,,,,,
201230,3,2,4,,,,,,,,,,
201231,3,2,2,,,,,,,,,,
201232,2,2,5,,,,,,,,,,
201233,-1,2,1,,,,,,,,,,
201234,5,2,5,,,,,,,,,,
201235,2,2,4,,,,,,,,,,
201236,-1,2,1,,,,,,,,,,
201237,3,2,5,,,,,,,,,,
201238,3,2,2,,,,,,,,,,
201239,2,0,4,,,,,,,,,,
201240,3,2,2,,,,,,,,,,
201241,2,0,5,,,,,,,,,,
201242,3,2,4,,,,,,,,,,
201243,2,2,2,,,,,,,,,,
201244,3,2,3,,,,,,,,,,
201245,3,0,5,,,,,,,,,,
201246,2,0,5,,,,,,,,,,
201247,1,2,5,,,,,,,,,,
201248,2,1,4,,,,,,,,,,
201249,2,0,2,,,,,,,,,,
201250,3,2,2,,,,,,,,,,
201251,2,0,3,,,,,,,,,,
201252,2,0,5,,,,,,,,,,
201253,1,2,3,,,,,,,,,,
201254,2,1,2,,,,,,,,,,
201255,2,2,5,4.0,0.0,1.0,0.0,1.0,6.0,,0.0,0.0,0.0
201256,3,2,2,,,,,,,,,,
201257,2,0,2,,,,,,,,,,
201258,4,2,2,,,,,,,,,,
201259,3,2,2,,,,,,,,,,
201260,2,0,5,,,,,,,,,,
201261,3,2,3,,,,,,,,,,
201262,2,1,4,,,,,,,,,,
201263,1,2,4,,,,,,,,,,
201264,-1,2,1,,,,,,,,,,
201265,3,2,3,,,,,,,,,,
201266,2,0,4,,,,,,,,,,
201267,-1,2,3,,,,,,,,,,
201268,4,2,2,,,,,,,,,,
201269,-1,2,1,,,,,,,,,,
201270,5,2,3,,,,,,,,,,
201271,2,1,5,,,,,,,,,,
201272,3,0,5,,,,,,,,,,
201273,-1,2,5,,,,,,,,,,
201274,2,0,3,,,,,,,,,,
201275,2,0,5,,,,,,,,,,
201276,-1,2,1,,,,,,,,,,
201277,4,2,4,,,,,,,,,,
201278,2,2,4,,,,,,,,,,
201279,4,0,2,,,,,,,,,,
201280,2,2,4,,,,,,,,,,
201281,3,2,2,,,,,,,,,,
201282,3,2,3,,,,,,,,,,
201283,-1,2,1,,,,,,,,,,
201284,3,2,3,,,,,,,,,,
201285,-1,2,3,,,,,,,,,,
201286,3,2,4,,,,,,,,,,
201287,-1,2,1,,,,,,,,,,
201288,2,0,5,,,,,,,,,,
201289,-1,2,1,,,,,,,,,,
201290,2,0,5,,,,,,,,,,
201291,2,2,3,,,,,,,,,,
201292,3,2,4,,,,,,,,,,
201293,3,2,3,,,,,,,,,,
201294,-1,2,1,,,,,,,,,,
201295,-1,2,1,,,,,,,,,,
201296,-1,2,1,,,,,,,,,,
201297,1,2,3,,,,,,,,,,
201298,1,2,2,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,
201299,3,2,3,,,,,,,,,,
201300,2,0,5,,,,,,,,,,
201301,2,0,4,,,,,,,,,,
201302,1,2,4,,,,,,,,,,
201303,2,0,4,,,,,,,,,,
201304,2,2,3,,,,,,,,,,
201305,3,2,4,,,,,,,,,,
201306,1,2,3,,,,,,,,,,
201307,3,2,3,,,,,,,,,,
201308,3,0,3,,,,,,,,,,
201309,1,2,3,,,,,,,,,,
201310,3,2,3,,,,,,,,,,
201311,3,1,3,,,,,,,,,,
201312,2,0,4,,,,,,,,,,
201313,-1,2,4,,,,,,,,,,
201314,2,2,5,,,,,,,,,,
201315,3,0,5,,,,,,,,,,
201316,2,0,4,,,,,,,,,,
201317,3,0,5,,,,,,,,,,
201318,1,2,2,,,,,,,,,,
201319,-1,2,1,,,,,,,,,,
201320,3,0,4,,,,,,,,,,
201321,2,0,5,0.0,0.0,1.0,0.0,0.0,0.0,,,,
201322,2,2,4,,,,,,,,,,
201323,2,0,5,2.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,
201324,2,0,4,,,,,,,,,,
201325,3,2,4,,,,,,,,,,
201326,2,0,4,,,,,,,,,,
201327,3,2,4,,,,,,,,,,
201328,2,0,3,,,,,,,,,,
201329,2,0,5,,,,,,,,,,
201330,4,0,5,,,,,,,,,,
201331,2,2,3,,,,,,,,,,
201332,2,0,5,14.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,
201333,3,2,3,,,,,,,,,,
201334,2,2,4,,,,,,,,,,
201335,1,2,2,,,,,,,,,,
201336,2,1,5,,,,,,,,,,
201337,3,2,3,,,,,,,,,,
201338,3,2,2,,,,,,,,,,
201339,3,0,5,,,,,,,,,,
201340,2,0,4,,,,,,,,,,
201341,3,2,3,,,,,,,,,,
201342,1,2,3,,,,,,,,,,
201343,3,0,5,,,,,,,,,,
201344,3,2,2,,,,,,,,,,
201345,3,2,4,,,,,,,,,,
201346,2,1,5,,,,,,,,,,
201347,2,0,3,,,,,,,,,,
201348,3,2,3,,,,,,,,,,
201349,-1,2,5,,,,,,,,,,
201350,2,1,5,,,,,,,,,,
201351,-1,2,5,,,,,,,,,,
201352,2,2,5,,,,,,,,,,
201353,-1,2,1,,,,,,,,,,
201354,3,0,3,,,,,,,,,,
201355,1,2,3,,,,,,,,,,
201356,3,0,3,,,,,,,,,,
201357,3,2,4,,,,,,,,,,
201358,3,2,2,,,,,,,,,,
201359,3,2,5,,,,,,,,,,
201360,1,0,4,22.0,0.0,0.0,0.0,0.0,35.0,,0.0,0.0,
201361,2,2,3,,,,,,,,,,
201362,3,0,4,,,,,,,,,,
201363,2,0,5,,,,,,,,,,
201364,3,2,2,,,,,,,,,,
201365,2,2,4,,,,,,,,,,
201366,2,2,5,,,,,,,,,,
201367,2,1,5,,,,,,,,,,
201368,3,2,3,,,,,,,,,,
201369,2,2,4,,,,,,,,,,
201370,2,0,5,,,,,,,,,,
201371,1,2,3,8.0,0.0,0.0,0.0,0.0,23.0,,0.0,0.0,
201372,1,2,5,,,,,,,,,,
201373,5,0,5,,,,,,,,,,
201374,-1,2,2,,,,,,,,,,
201375,4,2,3,,,,,,,,,,
201376,2,2,5,,,,,,,,,,
201377,2,2,3,,,,,,,,,,
201378,3,2,3,,,,,,,,,,
201379,-1,2,1,,,,,,,,,,
201380,2,2,3,,,,,,,,,,
201381,2,0,5,,,,,,,,,,
201382,2,2,5,,,,,,,,,,
201383,-1,2,1,,,,,,,,,,
201384,2,2,4,,,,,,,,,,
201385,3,0,5,,,,,,,,,,
201386,3,0,5,,,,,,,,,,
201387,3,2,2,,,,,,,,,,
201388,2,1,5,,,,,,,,,,
201389,2,0,3,,,,,,,,,,
