user_id,age,sex,user_lv_cd,user_reg_tm
200611,26-35ÀÍ,0,5,2013-04-13
200612,26-35ÀÍ,2,2,2016-01-31
200613,36-45ÀÍ,2,3,2016-01-30
200614,16-25ÀÍ,1,5,2013-04-13
200615,36-45ÀÍ,2,2,2016-01-30
200616,26-35ÀÍ,2,4,2013-04-13
200617,46-55ÀÍ,0,4,2016-01-31
200618,26-35ÀÍ,0,4,2016-01-31
200619,36-45ÀÍ,2,3,2016-01-31
200620,46-55ÀÍ,2,2,2016-01-31
200621,36-45ÀÍ,2,3,2016-01-31
200622,-1,2,3,2016-01-31
200623,36-45ÀÍ,2,3,2013-04-13
200624,26-35ÀÍ,2,3,2016-01-31
200625,-1,2,1,2016-01-31
200626,36-45ÀÍ,2,5,2013-04-13
200627,36-45ÀÍ,2,3,2016-01-31
200628,16-25ÀÍ,2,4,2016-01-31
200629,46-55ÀÍ,2,3,2016-01-31
200630,-1,0,3,2010-08-12
200631,36-45ÀÍ,2,4,2016-01-31
200632,26-35ÀÍ,2,4,2016-01-31
200633,26-35ÀÍ,0,4,2013-04-13
200634,36-45ÀÍ,2,2,2016-01-31
200635,26-35ÀÍ,2,5,2016-01-31
200636,36-45ÀÍ,2,2,2016-01-31
200637,26-35ÀÍ,2,2,2016-01-31
200638,26-35ÀÍ,2,4,2013-04-13
200639,16-25ÀÍ,2,4,2016-01-31
200640,-1,2,1,2016-01-31
200641,36-45ÀÍ,2,4,2016-01-31
200642,36-45ÀÍ,2,5,2013-04-13
200643,26-35ÀÍ,2,3,2016-01-31
200644,26-35ÀÍ,2,3,2016-01-31
200645,16-25ÀÍ,2,2,2013-04-13
200646,-1,2,1,2016-01-31
200647,-1,2,1,2016-01-31
200648,-1,2,5,2016-01-31
200649,26-35ÀÍ,0,4,2013-04-13
200650,36-45ÀÍ,2,3,2016-01-31
200651,-1,2,1,2016-01-31
200652,36-45ÀÍ,2,4,2013-04-13
200653,16-25ÀÍ,2,5,2013-04-13
200654,16-25ÀÍ,2,2,2016-01-31
200655,-1,2,3,2016-01-31
200656,36-45ÀÍ,2,3,2016-01-31
200657,36-45ÀÍ,1,3,2016-01-31
200658,36-45ÀÍ,2,2,2016-01-31
200659,46-55ÀÍ,2,3,2016-01-31
200660,26-35ÀÍ,2,2,2016-01-31
200661,-1,2,3,2013-04-13
200662,16-25ÀÍ,2,2,2016-01-31
200663,26-35ÀÍ,1,3,2016-01-31
200664,26-35ÀÍ,0,4,2010-08-12
200665,46-55ÀÍ,2,2,2016-01-31
200666,56ÀÍ“‘…œ,2,2,2016-01-31
200667,26-35ÀÍ,2,2,2016-01-31
200668,16-25ÀÍ,0,2,2016-01-31
200669,16-25ÀÍ,2,4,2013-04-13
200670,36-45ÀÍ,2,2,2016-01-31
200671,46-55ÀÍ,2,3,2013-04-13
200672,26-35ÀÍ,0,5,2013-04-13
200673,36-45ÀÍ,2,3,2016-01-31
200674,46-55ÀÍ,0,5,2010-08-12
200675,36-45ÀÍ,2,4,2016-01-31
200676,16-25ÀÍ,0,5,2013-04-13
200677,16-25ÀÍ,0,5,2013-04-13
200678,26-35ÀÍ,2,2,2016-01-31
200679,36-45ÀÍ,2,2,2016-01-31
200680,26-35ÀÍ,2,2,2016-01-31
200681,-1,2,2,2016-01-31
200682,26-35ÀÍ,0,5,2010-08-12
200683,26-35ÀÍ,0,5,2010-08-12
200684,36-45ÀÍ,0,5,2010-08-12
200685,26-35ÀÍ,0,3,2016-01-31
200686,36-45ÀÍ,2,2,2016-01-31
200687,36-45ÀÍ,1,4,2016-01-31
200688,16-25ÀÍ,2,4,2016-01-31
200689,16-25ÀÍ,1,4,2016-01-31
200690,26-35ÀÍ,2,4,2010-08-12
200691,-1,2,1,2016-01-31
200692,36-45ÀÍ,2,4,2016-01-31
200693,36-45ÀÍ,2,3,2016-01-31
200694,26-35ÀÍ,0,4,2013-04-13
200695,16-25ÀÍ,0,4,2016-01-31
200696,-1,2,1,2016-01-31
200697,26-35ÀÍ,0,2,2016-01-31
200698,26-35ÀÍ,0,5,2016-01-31
200699,-1,2,2,2016-01-31
200700,36-45ÀÍ,2,3,2016-01-31
200701,36-45ÀÍ,2,3,2016-01-31
200702,36-45ÀÍ,0,3,2016-01-31
200703,36-45ÀÍ,0,3,2016-01-31
200704,26-35ÀÍ,2,2,2016-01-31
200705,36-45ÀÍ,0,4,2016-01-31
200706,36-45ÀÍ,2,2,2016-01-31
200707,36-45ÀÍ,0,5,2013-04-13
200708,36-45ÀÍ,2,2,2016-01-31
200709,16-25ÀÍ,2,2,2016-01-31
200710,26-35ÀÍ,0,5,2010-08-12
200711,-1,2,1,2016-01-31
200712,36-45ÀÍ,2,3,2016-01-31
200713,-1,2,1,2016-01-31
200714,-1,2,1,2016-01-31
200715,16-25ÀÍ,0,4,2016-01-31
200716,36-45ÀÍ,2,2,2016-02-01
200717,36-45ÀÍ,2,3,2013-04-13
200718,26-35ÀÍ,0,4,2016-01-31
200719,46-55ÀÍ,2,3,2016-01-31
200720,-1,2,2,2016-01-31
200721,26-35ÀÍ,0,4,2010-08-12
200722,16-25ÀÍ,2,2,2016-02-01
200723,26-35ÀÍ,0,5,2008-11-03
200724,56ÀÍ“‘…œ,2,2,2016-01-31
200725,36-45ÀÍ,2,2,2016-02-01
200726,26-35ÀÍ,0,5,2010-08-12
200727,36-45ÀÍ,2,2,2016-02-01
200728,26-35ÀÍ,2,5,2013-04-14
200729,-1,2,1,2016-02-01
200730,26-35ÀÍ,0,5,2010-08-12
200731,26-35ÀÍ,2,4,2016-02-01
200732,36-45ÀÍ,0,5,2013-04-14
200733,36-45ÀÍ,0,4,2013-04-14
200734,-1,0,1,2016-02-01
200735,36-45ÀÍ,0,4,2013-04-14
200736,-1,2,3,2016-02-01
200737,36-45ÀÍ,0,5,2010-08-12
200738,26-35ÀÍ,2,5,2013-04-14
200739,26-35ÀÍ,1,2,2016-02-01
200740,26-35ÀÍ,1,5,2013-04-14
200741,36-45ÀÍ,0,3,2016-02-01
200742,36-45ÀÍ,2,2,2016-02-01
200743,26-35ÀÍ,1,3,2016-02-01
200744,36-45ÀÍ,2,2,2016-02-01
200745,26-35ÀÍ,2,5,2013-04-14
200746,26-35ÀÍ,0,4,2016-02-01
200747,26-35ÀÍ,0,4,2010-08-12
200748,46-55ÀÍ,2,2,2016-02-01
200749,-1,0,4,2016-02-01
200750,36-45ÀÍ,2,3,2013-04-14
200751,26-35ÀÍ,2,4,2013-04-14
200752,56ÀÍ“‘…œ,2,3,2013-04-14
200753,26-35ÀÍ,0,5,2010-08-12
200754,36-45ÀÍ,2,2,2016-02-01
200755,36-45ÀÍ,2,4,2016-02-01
200756,36-45ÀÍ,2,3,2016-02-01
200757,36-45ÀÍ,2,2,2013-04-14
200758,36-45ÀÍ,2,3,2016-02-01
200759,36-45ÀÍ,2,3,2016-02-01
200760,26-35ÀÍ,2,3,2013-04-14
200761,36-45ÀÍ,0,3,2010-08-12
200762,26-35ÀÍ,2,2,2016-02-01
200763,26-35ÀÍ,2,4,2016-02-01
200764,26-35ÀÍ,2,5,2013-04-14
200765,16-25ÀÍ,2,2,2016-02-01
200766,-1,2,1,2016-02-01
200767,36-45ÀÍ,0,3,2013-04-14
200768,-1,2,4,2016-02-01
200769,-1,2,2,2013-04-14
200770,46-55ÀÍ,1,5,2010-08-12
200771,26-35ÀÍ,2,5,2013-04-14
200772,26-35ÀÍ,2,3,2016-02-01
200773,-1,2,2,2016-02-01
200774,26-35ÀÍ,0,3,2013-04-14
200775,36-45ÀÍ,2,2,2016-02-01
200776,-1,2,3,2016-02-01
200777,26-35ÀÍ,2,3,2016-02-01
200778,36-45ÀÍ,2,3,2016-02-01
200779,36-45ÀÍ,2,3,2016-02-01
200780,36-45ÀÍ,0,5,2010-08-12
200781,26-35ÀÍ,2,5,2013-04-14
200782,36-45ÀÍ,2,4,2013-04-14
200783,36-45ÀÍ,2,2,2016-02-01
200784,56ÀÍ“‘…œ,2,2,2016-02-01
200785,26-35ÀÍ,0,3,2013-04-14
200786,16-25ÀÍ,2,2,2016-02-01
200787,36-45ÀÍ,2,2,2016-02-01
200788,36-45ÀÍ,2,3,2016-02-01
200789,36-45ÀÍ,2,2,2016-02-01
200790,16-25ÀÍ,2,2,2016-02-01
200791,36-45ÀÍ,2,2,2016-02-01
200792,16-25ÀÍ,2,2,2016-02-01
200793,26-35ÀÍ,2,4,2013-04-14
200794,26-35ÀÍ,2,5,2013-04-14
200795,16-25ÀÍ,2,3,2016-02-01
200796,36-45ÀÍ,2,3,2016-02-01
200797,56ÀÍ“‘…œ,1,5,2013-04-14
200798,46-55ÀÍ,2,2,2016-02-01
200799,26-35ÀÍ,2,3,2016-02-01
200800,26-35ÀÍ,2,5,2013-04-14
200801,36-45ÀÍ,2,3,2016-02-01
200802,36-45ÀÍ,2,2,2016-02-01
200803,36-45ÀÍ,0,3,2008-11-03
200804,-1,0,1,2016-02-01
200805,36-45ÀÍ,2,2,2016-02-01
200806,26-35ÀÍ,0,5,2010-08-12
200807,36-45ÀÍ,1,2,2016-02-01
200808,26-35ÀÍ,1,5,2013-04-14
200809,36-45ÀÍ,2,3,2016-02-01
200810,26-35ÀÍ,2,3,2016-02-01
200811,36-45ÀÍ,2,3,2016-02-01
200812,26-35ÀÍ,2,5,2016-02-01
200813,36-45ÀÍ,0,3,2016-02-01
200814,-1,2,1,2016-02-01
200815,26-35ÀÍ,0,4,2016-02-01
200816,36-45ÀÍ,2,4,2016-02-01
200817,-1,2,1,2016-02-01
200818,36-45ÀÍ,0,3,2016-02-01
200819,36-45ÀÍ,2,2,2016-02-01
200820,56ÀÍ“‘…œ,2,5,2013-04-14
200821,16-25ÀÍ,2,4,2013-04-14
200822,36-45ÀÍ,2,4,2013-04-14
200823,-1,2,1,2016-02-01
200824,36-45ÀÍ,2,2,2016-02-01
200825,-1,0,1,2016-02-01
200826,16-25ÀÍ,2,2,2016-02-01
200827,36-45ÀÍ,2,4,2013-04-14
200828,36-45ÀÍ,2,2,2016-02-01
200829,36-45ÀÍ,2,3,2016-02-01
200830,46-55ÀÍ,1,2,2010-08-12
200831,-1,2,1,2016-02-01
200832,16-25ÀÍ,2,3,2016-02-01
200833,56ÀÍ“‘…œ,0,5,2016-02-01
200834,16-25ÀÍ,2,3,2016-02-01
200835,26-35ÀÍ,0,4,2013-04-14
200836,36-45ÀÍ,2,4,2013-04-14
200837,26-35ÀÍ,0,5,2010-08-12
200838,16-25ÀÍ,1,3,2016-02-01
200839,16-25ÀÍ,2,3,2016-02-01
200840,-1,2,1,2016-02-01
200841,36-45ÀÍ,2,4,2016-02-01
200842,-1,1,1,2016-02-01
200843,36-45ÀÍ,2,3,2016-02-01
200844,36-45ÀÍ,2,3,2016-02-01
200845,36-45ÀÍ,1,5,2010-08-12
200846,46-55ÀÍ,2,2,2016-02-01
200847,36-45ÀÍ,0,3,2016-02-01
200848,26-35ÀÍ,0,3,2010-08-12
200849,26-35ÀÍ,0,5,2010-08-12
200850,-1,2,1,2016-02-01
200851,-1,2,1,2016-02-01
200852,36-45ÀÍ,2,2,2016-02-01
200853,36-45ÀÍ,2,4,2016-02-01
200854,46-55ÀÍ,2,2,2016-02-01
200855,36-45ÀÍ,2,3,2016-02-01
200856,-1,2,3,2013-04-14
200857,26-35ÀÍ,0,5,2010-08-12
200858,26-35ÀÍ,2,2,2016-02-01
200859,16-25ÀÍ,2,5,2013-04-14
200860,16-25ÀÍ,2,3,2016-02-01
200861,36-45ÀÍ,2,2,2016-02-01
200862,26-35ÀÍ,0,5,2013-04-14
200863,36-45ÀÍ,2,3,2016-02-01
200864,36-45ÀÍ,2,3,2013-04-14
200865,26-35ÀÍ,1,5,2010-08-12
200866,-1,2,1,2016-02-01
200867,46-55ÀÍ,2,2,2016-02-02
200868,36-45ÀÍ,0,5,2016-02-02
200869,26-35ÀÍ,2,5,2013-04-14
200870,46-55ÀÍ,2,4,2013-04-14
200871,36-45ÀÍ,0,3,2016-02-02
200872,56ÀÍ“‘…œ,2,3,2016-02-02
200873,-1,2,5,2016-02-02
200874,36-45ÀÍ,2,2,2016-02-02
200875,26-35ÀÍ,2,4,2016-02-02
200876,26-35ÀÍ,2,5,2016-02-02
200877,-1,0,5,2010-08-12
200878,26-35ÀÍ,2,4,2013-04-14
200879,-1,2,1,2016-02-02
200880,-1,2,1,2016-02-02
200881,56ÀÍ“‘…œ,0,4,2010-08-12
200882,36-45ÀÍ,2,2,2013-04-14
200883,36-45ÀÍ,0,3,2016-02-02
200884,36-45ÀÍ,2,4,2013-04-15
200885,26-35ÀÍ,0,5,2013-04-14
200886,26-35ÀÍ,0,5,2013-04-15
200887,36-45ÀÍ,2,3,2016-02-02
200888,-1,2,3,2016-02-02
200889,26-35ÀÍ,0,3,2016-02-02
200890,36-45ÀÍ,0,4,2010-08-12
200891,36-45ÀÍ,2,2,2016-02-02
200892,-1,2,1,2016-02-02
200893,36-45ÀÍ,2,3,2016-02-02
200894,36-45ÀÍ,2,3,2016-02-02
200895,-1,2,1,2016-02-02
200896,36-45ÀÍ,0,5,2010-08-13
200897,26-35ÀÍ,0,5,2013-04-15
200898,-1,2,1,2016-02-02
200899,46-55ÀÍ,2,2,2016-02-02
200900,26-35ÀÍ,0,5,2008-11-04
200901,36-45ÀÍ,2,3,2016-02-02
200902,36-45ÀÍ,1,2,2016-02-02
200903,26-35ÀÍ,0,4,2010-08-13
200904,36-45ÀÍ,2,2,2016-02-02
200905,-1,2,1,2016-02-02
200906,-1,0,3,2016-02-02
200907,26-35ÀÍ,0,5,2010-08-13
200908,-1,2,1,2016-02-02
200909,36-45ÀÍ,2,4,2016-02-02
200910,26-35ÀÍ,2,3,2013-04-15
200911,26-35ÀÍ,2,4,2016-02-02
200912,-1,2,3,2016-02-02
200913,56ÀÍ“‘…œ,0,5,2007-01-28
200914,26-35ÀÍ,2,4,2013-04-15
200915,36-45ÀÍ,2,2,2016-02-02
200916,-1,2,3,2016-02-02
200917,26-35ÀÍ,2,3,2016-02-02
200918,-1,0,3,2010-08-13
200919,46-55ÀÍ,2,2,2016-02-02
200920,26-35ÀÍ,2,5,2013-04-15
200921,26-35ÀÍ,2,3,2016-02-02
200922,36-45ÀÍ,2,2,2016-02-02
200923,-1,1,1,2016-02-02
200924,36-45ÀÍ,2,4,2016-02-02
200925,16-25ÀÍ,2,3,2013-04-15
200926,26-35ÀÍ,2,5,2013-04-15
200927,26-35ÀÍ,2,2,2016-02-02
200928,16-25ÀÍ,0,5,2013-04-15
200929,36-45ÀÍ,2,3,2016-02-02
200930,-1,2,1,2016-02-02
200931,26-35ÀÍ,0,3,2016-02-02
200932,16-25ÀÍ,2,4,2013-04-15
200933,36-45ÀÍ,2,2,2016-02-02
200934,26-35ÀÍ,2,4,2016-02-02
200935,36-45ÀÍ,1,3,2016-02-02
200936,56ÀÍ“‘…œ,0,4,2016-02-02
200937,36-45ÀÍ,2,5,2013-04-15
200938,26-35ÀÍ,1,5,2010-08-13
200939,26-35ÀÍ,1,5,2010-08-13
200940,36-45ÀÍ,0,4,2010-08-13
200941,26-35ÀÍ,2,4,2013-04-15
200942,-1,2,1,2016-02-02
200943,26-35ÀÍ,1,2,2016-02-02
200944,26-35ÀÍ,2,3,2016-02-02
200945,26-35ÀÍ,2,5,2010-08-13
200946,46-55ÀÍ,2,2,2016-02-02
200947,26-35ÀÍ,2,5,2013-04-15
200948,36-45ÀÍ,2,3,2016-02-02
200949,36-45ÀÍ,2,4,2013-04-15
200950,46-55ÀÍ,2,2,2016-02-02
200951,26-35ÀÍ,0,5,2013-04-15
200952,16-25ÀÍ,2,3,2016-02-02
200953,-1,2,1,2016-02-02
200954,26-35ÀÍ,2,2,2016-02-02
200955,-1,2,3,2016-02-02
200956,36-45ÀÍ,2,3,2016-02-02
200957,46-55ÀÍ,0,2,2016-02-02
200958,-1,2,2,2016-02-02
200959,16-25ÀÍ,0,3,2016-02-02
200960,-1,2,1,2016-02-02
200961,-1,2,1,2016-02-02
200962,36-45ÀÍ,2,2,2016-02-02
200963,26-35ÀÍ,2,2,2016-02-02
200964,-1,0,4,2010-08-13
200965,26-35ÀÍ,2,3,2016-02-02
200966,16-25ÀÍ,0,5,2013-04-15
200967,16-25ÀÍ,2,2,2016-02-02
200968,-1,2,1,2016-02-02
200969,36-45ÀÍ,2,3,2016-02-02
200970,36-45ÀÍ,2,3,2013-04-15
200971,26-35ÀÍ,2,3,2016-02-02
200972,36-45ÀÍ,2,2,2016-02-02
200973,-1,2,1,2016-02-02
200974,36-45ÀÍ,2,3,2016-02-02
200975,16-25ÀÍ,0,4,2016-02-02
200976,-1,2,1,2016-02-02
200977,26-35ÀÍ,1,5,2010-08-13
200978,26-35ÀÍ,2,3,2016-02-02
200979,36-45ÀÍ,2,2,2016-02-02
200980,36-45ÀÍ,2,2,2016-02-02
200981,-1,2,2,2016-02-02
200982,-1,2,1,2016-02-02
200983,36-45ÀÍ,0,3,2016-02-02
200984,-1,2,1,2016-02-03
200985,36-45ÀÍ,1,4,2016-02-03
200986,26-35ÀÍ,2,2,2016-02-02
200987,26-35ÀÍ,2,3,2016-02-02
200988,26-35ÀÍ,0,4,2010-08-13
200989,26-35ÀÍ,2,4,2016-02-02
200990,26-35ÀÍ,2,5,2013-04-15
200991,46-55ÀÍ,2,2,2016-02-02
200992,36-45ÀÍ,2,3,2013-04-15
200993,36-45ÀÍ,0,4,2010-08-13
200994,26-35ÀÍ,0,4,2016-02-02
200995,36-45ÀÍ,2,3,2016-02-02
200996,46-55ÀÍ,2,3,2016-02-03
200997,26-35ÀÍ,0,4,2013-04-15
200998,16-25ÀÍ,2,4,2013-04-15
200999,36-45ÀÍ,2,3,2016-02-03
201000,26-35ÀÍ,2,3,2016-02-03
201001,36-45ÀÍ,2,4,2013-04-15
201002,36-45ÀÍ,2,3,2013-04-15
201003,-1,2,3,2016-02-03
201004,56ÀÍ“‘…œ,1,5,2010-08-13
201005,-1,2,2,2016-02-03
201006,26-35ÀÍ,0,4,2010-08-13
201007,16-25ÀÍ,2,5,2013-04-15
201008,-1,2,1,2016-02-03
201009,26-35ÀÍ,2,2,2016-02-03
201010,26-35ÀÍ,2,3,2016-02-03
201011,26-35ÀÍ,2,4,2013-04-15
201012,26-35ÀÍ,1,3,2016-02-03
201013,26-35ÀÍ,0,5,2010-08-13
201014,36-45ÀÍ,1,5,2013-04-15
201015,26-35ÀÍ,2,2,2016-02-03
201016,36-45ÀÍ,2,2,2016-02-03
201017,16-25ÀÍ,2,3,2016-02-03
201018,26-35ÀÍ,0,5,2013-04-15
201019,26-35ÀÍ,2,2,2016-02-03
201020,36-45ÀÍ,2,3,2016-02-03
201021,16-25ÀÍ,2,3,2016-02-03
201022,26-35ÀÍ,2,4,2016-02-03
201023,36-45ÀÍ,2,4,2016-02-03
201024,-1,1,2,2016-02-03
201025,36-45ÀÍ,2,5,2013-04-15
201026,-1,2,1,2016-02-03
201027,36-45ÀÍ,2,3,2016-02-03
201028,36-45ÀÍ,2,3,2016-02-03
201029,26-35ÀÍ,2,5,2010-08-13
201030,-1,2,2,2016-02-03
201031,36-45ÀÍ,2,3,2016-02-03
201032,56ÀÍ“‘…œ,2,4,2013-04-15
201033,-1,2,1,2016-02-03
201034,56ÀÍ“‘…œ,2,3,2016-02-03
201035,-1,2,1,2016-02-03
201036,26-35ÀÍ,2,5,2016-02-03
201037,36-45ÀÍ,2,3,2016-02-03
201038,36-45ÀÍ,0,5,2010-08-13
201039,26-35ÀÍ,0,3,2016-02-03
201040,26-35ÀÍ,0,4,2013-04-15
201041,-1,2,1,2016-02-03
201042,26-35ÀÍ,2,3,2016-02-03
201043,16-25ÀÍ,2,5,2016-02-03
201044,36-45ÀÍ,1,2,2016-02-03
201045,36-45ÀÍ,2,4,2016-02-03
201046,36-45ÀÍ,2,3,2016-02-03
201047,26-35ÀÍ,2,5,2013-04-16
201048,26-35ÀÍ,1,5,2013-04-16
201049,-1,2,1,2016-02-03
201050,46-55ÀÍ,1,4,2016-02-03
201051,16-25ÀÍ,2,3,2016-02-03
201052,36-45ÀÍ,0,5,2010-08-13
201053,26-35ÀÍ,2,5,2013-04-16
201054,26-35ÀÍ,0,3,2016-02-03
201055,-1,2,2,2016-02-03
201056,-1,2,1,2016-02-03
201057,26-35ÀÍ,0,5,2010-08-13
201058,-1,2,1,2016-02-03
201059,36-45ÀÍ,2,4,2016-02-03
201060,26-35ÀÍ,2,5,2013-04-16
201061,36-45ÀÍ,2,2,2016-02-03
201062,-1,1,1,2016-02-03
201063,26-35ÀÍ,2,5,2013-04-16
201064,36-45ÀÍ,2,4,2016-02-03
201065,36-45ÀÍ,0,3,2016-02-03
201066,46-55ÀÍ,2,2,2016-02-03
201067,26-35ÀÍ,2,5,2016-02-04
201068,36-45ÀÍ,2,2,2016-02-03
201069,26-35ÀÍ,2,3,2013-04-16
201070,36-45ÀÍ,2,2,2016-02-03
201071,36-45ÀÍ,2,4,2013-04-16
201072,26-35ÀÍ,0,3,2016-02-03
201073,-1,2,1,2016-02-03
201074,26-35ÀÍ,2,4,2016-02-03
201075,-1,2,2,2016-02-03
201076,36-45ÀÍ,0,3,2016-02-03
201077,26-35ÀÍ,0,4,2013-04-16
201078,36-45ÀÍ,2,2,2016-02-03
201079,-1,2,1,2016-02-03
201080,26-35ÀÍ,2,2,2016-02-03
201081,-1,0,5,2013-04-16
201082,26-35ÀÍ,0,5,2010-08-13
201083,-1,2,1,2016-02-03
201084,56ÀÍ“‘…œ,2,4,2016-02-03
201085,36-45ÀÍ,2,2,2016-02-03
201086,16-25ÀÍ,0,3,2016-02-03
201087,36-45ÀÍ,2,2,2016-02-03
201088,36-45ÀÍ,2,3,2016-02-03
201089,36-45ÀÍ,0,4,2010-08-13
201090,36-45ÀÍ,2,3,2016-02-03
201091,-1,1,5,2013-04-16
201092,26-35ÀÍ,2,5,2013-04-16
201093,36-45ÀÍ,0,3,2016-02-03
201094,36-45ÀÍ,2,2,2016-02-04
201095,36-45ÀÍ,0,3,2010-08-13
201096,36-45ÀÍ,2,1,2016-02-03
201097,36-45ÀÍ,1,4,2013-04-16
201098,36-45ÀÍ,0,5,2010-08-13
201099,36-45ÀÍ,2,2,2016-02-03
201100,36-45ÀÍ,2,4,2013-04-16
201101,36-45ÀÍ,2,4,2016-02-03
201102,26-35ÀÍ,2,5,2013-04-16
201103,26-35ÀÍ,2,5,2013-04-16
201104,-1,2,1,2016-02-04
201105,26-35ÀÍ,2,5,2013-04-16
201106,36-45ÀÍ,0,4,2013-04-16
201107,26-35ÀÍ,2,3,2013-04-16
201108,-1,2,3,2016-02-04
201109,-1,2,1,2016-02-04
201110,36-45ÀÍ,2,4,2016-02-04
201111,36-45ÀÍ,2,3,2016-02-04
201112,46-55ÀÍ,0,4,2010-08-13
201113,-1,0,5,2010-08-13
201114,26-35ÀÍ,2,4,2013-04-16
201115,-1,2,1,2016-02-04
201116,36-45ÀÍ,2,3,2016-02-04
201117,36-45ÀÍ,2,3,2016-02-04
201118,-1,2,3,2016-02-04
201119,-1,2,2,2016-02-04
201120,36-45ÀÍ,2,3,2016-02-04
201121,36-45ÀÍ,2,2,2016-02-04
201122,56ÀÍ“‘…œ,2,3,2016-02-04
201123,26-35ÀÍ,2,3,2016-02-04
201124,-1,2,2,2016-02-04
201125,-1,2,1,2016-02-04
201126,26-35ÀÍ,0,4,2016-02-04
201127,26-35ÀÍ,0,3,2013-04-16
201128,36-45ÀÍ,2,3,2016-02-04
201129,26-35ÀÍ,2,5,2013-04-16
201130,36-45ÀÍ,2,3,2016-02-04
201131,36-45ÀÍ,2,4,2013-04-16
201132,56ÀÍ“‘…œ,2,2,2016-02-04
201133,-1,2,1,2016-02-04
201134,26-35ÀÍ,0,5,2010-08-13
201135,-1,2,1,2016-02-04
201136,36-45ÀÍ,0,3,2016-02-04
201137,56ÀÍ“‘…œ,2,2,2016-02-04
201138,26-35ÀÍ,0,3,2013-04-16
201139,16-25ÀÍ,0,2,2016-02-04
201140,36-45ÀÍ,2,3,2016-02-04
201141,26-35ÀÍ,0,5,2013-04-16
201142,36-45ÀÍ,2,5,2013-04-16
201143,-1,2,3,2016-02-04
201144,36-45ÀÍ,2,5,2013-04-16
201145,26-35ÀÍ,2,3,2013-04-16
201146,26-35ÀÍ,0,5,2010-08-13
201147,26-35ÀÍ,2,4,2013-04-16
201148,16-25ÀÍ,2,2,2016-02-04
201149,-1,0,1,2016-02-04
201150,36-45ÀÍ,2,3,2016-02-04
201151,26-35ÀÍ,0,5,2013-04-16
201152,26-35ÀÍ,2,4,2013-04-16
201153,36-45ÀÍ,2,3,2016-02-04
201154,26-35ÀÍ,2,4,2016-02-04
201155,-1,2,2,2013-04-16
201156,26-35ÀÍ,0,5,2010-08-13
201157,36-45ÀÍ,2,4,2016-02-04
201158,-1,2,1,2016-02-04
201159,26-35ÀÍ,2,2,2016-02-04
201160,36-45ÀÍ,2,3,2016-02-04
201161,26-35ÀÍ,2,5,2016-02-04
201162,36-45ÀÍ,2,3,2016-02-04
201163,26-35ÀÍ,2,3,2016-02-04
201164,16-25ÀÍ,2,4,2016-02-04
201165,26-35ÀÍ,2,5,2013-04-16
201166,-1,2,2,2013-04-16
201167,26-35ÀÍ,0,3,2016-02-04
201168,36-45ÀÍ,0,5,2010-08-14
201169,36-45ÀÍ,2,2,2013-04-16
201170,-1,0,3,2016-02-04
201171,-1,2,1,2016-02-04
201172,26-35ÀÍ,0,5,2010-08-14
201173,-1,2,1,2016-02-04
201174,26-35ÀÍ,2,3,2016-02-04
201175,26-35ÀÍ,2,5,2013-04-16
201176,26-35ÀÍ,1,3,2013-04-16
201177,36-45ÀÍ,2,4,2013-04-16
201178,26-35ÀÍ,0,5,2010-08-14
201179,36-45ÀÍ,2,2,2016-02-04
201180,16-25ÀÍ,2,4,2016-02-04
201181,26-35ÀÍ,0,4,2013-04-16
201182,26-35ÀÍ,2,3,2013-04-16
201183,16-25ÀÍ,2,3,2016-02-04
201184,-1,2,4,2013-04-16
201185,36-45ÀÍ,2,3,2016-02-04
201186,36-45ÀÍ,2,5,2013-04-16
201187,26-35ÀÍ,0,5,2013-04-16
201188,26-35ÀÍ,2,4,2013-04-16
201189,-1,2,3,2016-02-04
201190,-1,2,3,2016-02-04
201191,36-45ÀÍ,2,4,2013-04-16
201192,26-35ÀÍ,1,5,2010-08-14
201193,36-45ÀÍ,1,5,2010-08-14
201194,36-45ÀÍ,2,2,2016-02-05
201195,36-45ÀÍ,2,4,2013-04-16
201196,16-25ÀÍ,0,3,2016-02-05
201197,46-55ÀÍ,2,2,2016-02-05
201198,36-45ÀÍ,2,5,2013-04-16
201199,26-35ÀÍ,2,4,2013-04-16
201200,26-35ÀÍ,0,5,2013-04-16
201201,26-35ÀÍ,2,5,2013-04-16
201202,-1,2,2,2016-02-05
201203,-1,2,1,2016-02-05
201204,-1,2,1,2016-02-05
201205,16-25ÀÍ,2,2,2016-02-05
201206,36-45ÀÍ,0,2,2010-08-14
201207,-1,2,5,2013-04-16
201208,36-45ÀÍ,2,5,2016-02-05
201209,16-25ÀÍ,1,3,2016-02-05
201210,36-45ÀÍ,2,3,2016-02-05
201211,26-35ÀÍ,0,3,2016-02-05
201212,36-45ÀÍ,2,3,2016-02-05
201213,36-45ÀÍ,2,3,2016-02-05
201214,36-45ÀÍ,2,3,2013-04-17
201215,46-55ÀÍ,2,2,2016-02-05
201216,26-35ÀÍ,2,4,2016-02-05
201217,-1,2,3,2016-02-05
201218,26-35ÀÍ,2,4,2013-04-17
201219,-1,2,1,2016-02-05
201220,56ÀÍ“‘…œ,2,3,2016-02-05
201221,36-45ÀÍ,0,5,2010-08-14
201222,36-45ÀÍ,2,3,2016-02-05
